174,dezembro,208.965220384557
177,janeiro,162
177,fevereiro,118
177,março,115
177,abril,106
177,maio,107
177,junho,108
177,julho,120
177,agosto,151
177,setembro,173
177,outubro,195
177,novembro,192
177,dezembro,190
178,janeiro,95
178,fevereiro,74
178,março,73
178,abril,60
178,maio,59
178,junho,58
178,julho,74
178,agosto,88
178,setembro,98
178,outubro,104
178,novembro,100
178,dezembro,98
179,janeiro,146
179,fevereiro,125
179,março,128
179,abril,116
179,maio,117
179,junho,111
179,julho,124
179,agosto,139
179,setembro,145
179,outubro,159
179,novembro,150
179,dezembro,151
180,janeiro,182
180,fevereiro,143
180,março,130
180,abril,118
180,maio,122
180,junho,129
180,julho,152
180,agosto,175
180,setembro,188
180,outubro,202
180,novembro,193
180,dezembro,192
181,janeiro,186
181,fevereiro,138
181,março,134
181,abril,115
181,maio,123
181,junho,121
181,julho,143
181,agosto,160
181,setembro,178
181,outubro,194
181,novembro,193
181,dezembro,199
194,janeiro,195.025490730598
194,fevereiro,150.943653598253
194,março,141.508757001895
194,abril,123.002018872465
194,maio,125.687090400869
194,junho,125.389542012508
194,julho,147.577175844999
194,agosto,166.317572731575
194,setembro,181.964933211821
194,outubro,200.22941583734
194,novembro,197.711672471121
194,dezembro,203.760592119393
223,janeiro,146
223,fevereiro,125
223,março,128
223,abril,116
223,maio,117
223,junho,111
223,julho,124
223,agosto,139
223,setembro,145
223,outubro,159
223,novembro,150
223,dezembro,151
233,janeiro,189
233,fevereiro,150
233,março,135
233,abril,126
233,maio,120
233,junho,117
233,julho,142
233,agosto,172
233,setembro,183
233,outubro,201
233,novembro,196
233,dezembro,202
234,janeiro,95
234,fevereiro,74
234,março,73
234,abril,60
234,maio,59
234,junho,58
234,julho,74
234,agosto,88
234,setembro,98
234,outubro,104
234,novembro,100
234,dezembro,98
235,janeiro,146
235,fevereiro,125
235,março,128
235,abril,116
235,maio,117
235,junho,111
235,julho,124
235,agosto,139
235,setembro,145
235,outubro,159
235,novembro,150
235,dezembro,151
236,janeiro,199
236,fevereiro,151
236,março,130
236,abril,118
236,maio,121
236,junho,132
236,julho,148
236,agosto,171
236,setembro,184
236,outubro,203
236,novembro,201
236,dezembro,203
239,janeiro,204
239,fevereiro,160
239,março,146
239,abril,127
239,maio,128
239,junho,130
239,julho,152
239,agosto,170
239,setembro,185
239,outubro,206
239,novembro,203
239,dezembro,209
240,janeiro,197
